,id,name,crossed,geometry,geometry_updated
367,08f28341108ccca3033b9c629aea0983,Natural Bridges State Park,[],POINT (-122.0571290000000033 36.9523179999999982),POINT (-122.0571786999999802 36.9524065000000022)
368,08f28341108cccb103037a5f665b7e94,Natural Bridges State Beach,[],POINT (-122.0576898000000057 36.9502781999999996),POINT (-122.0572152999999673 36.9507688000000059)
369,08f28341108dd46903c2ff7254142c20,Monarch Grove,['service'],POINT (-122.0562817999999936 36.9530649000000011),POINT (-122.0572950000000105 36.9529338999999979)
370,08f28341108dd80403b9ef65a34f23e4,"Monarch Grove, Natural Bridges, Santa Cruz, Ca",['service'],POINT (-122.0562500999999997 36.9530645000000035),POINT (-122.0572950000000105 36.9529338999999979)
371,08f28341108e06aa038628834e0dbcfe,Monarch Butterfly Natural Preserve,[],POINT (-122.0566447000000068 36.9510533999999993),POINT (-122.0565807692554188 36.9510234627225458)
372,08f28341108f6cc8034513e6e5b92fd2,State of California Santa Cruz County,[],POINT (-122.0546410000000037 36.9509260000000026),POINT (-122.0546409999999895 36.9509260000000097)
373,08f28341108f6cc803e6e88db741edb8,Big Creek Fire Station,[],POINT (-122.0546400000000062 36.9509499999999989),POINT (-122.0546399999999920 36.9509499999999989)
374,08f2834110a15080037b520740cdf03c,Ano Nuevo Island Reserve,"['residential', 'residential', 'tertiary', 'residential', 'path']",POINT (-122.0623209999999972 36.9548910000000035),POINT (-122.0622086999999993 36.9543612000000010)
375,08f2834110a1540d0304512eb61926c6,Younger Lagoon Reserve,"['residential', 'residential', 'tertiary', 'residential', 'path']",POINT (-122.0622800000000012 36.9548800000000028),POINT (-122.0622086999999993 36.9543612000000010)
376,08f2834110a2d6a103367176724b752b,UCSC Freshwater and Coastal Ecology Lab,['footway'],POINT (-122.0653015000000039 36.9543263999999994),POINT (-122.0654401000000036 36.9542905999999931)
377,08f2834110a2d70203e35a8344f38c1d,Marine Wildlife Veterinary Care and Research Center,"['footway', 'footway']",POINT (-122.0653391999999968 36.9542535000000001),POINT (-122.0654406278021611 36.9542544455527278)
378,08f2834110a334c8039f30c2ffe9e54c,De Anza Santa Cruz,['residential'],POINT (-122.0622433999999998 36.9544898999999987),POINT (-122.0622086999999993 36.9543612000000010)
379,08f2834110aa34720330a7896cd98ad4,Antonelli Pond,"['path', 'track']",POINT (-122.0603521000000029 36.9559436999999988),POINT (-122.0592323000000050 36.9559968000000012)
380,08f2834110ab6da9031336b1fe77e98e,Human Race Santa Cruz,['service'],POINT (-122.0582670999999948 36.9553044999999969),POINT (-122.0583257120613467 36.9557471469027163)
381,08f2834110ac3218036c444e5c3f0c61,Reber Construction Co Inc,[],POINT (-122.0637913000000054 36.9585596000000010),POINT (-122.0637897694135887 36.9585526570920493)
382,08f2834110ac32a903202b73332889ff,Ircon,[],POINT (-122.0638730000000010 36.9584979999999987),POINT (-122.0638730000000152 36.9584980000000058)
383,08f2834110ac32d0032783369754379e,Onewheel,[],POINT (-122.0637930000000040 36.9585360000000023),POINT (-122.0637930000000040 36.9585359999999952)
384,08f2834110ac32d003aea63371cefd4f,Ibis Cycles,[],POINT (-122.0637799999999942 36.9586100000000002),POINT (-122.0637680330789152 36.9585557167514622)
385,08f2834110af2dab034c18c9cf3eb178,Homeless Garden Project Farm,['track'],POINT (-122.0619130999999982 36.9569886999999966),POINT (-122.0618776999999966 36.9582242999999977)
386,08f2834110b0884d034a42968cb3cd58,United States Government Southwest Fisheries Science Center,['footway'],POINT (-122.0644922000000037 36.9522480999999985),POINT (-122.0646385999999950 36.9521707000000035)
387,08f2834110b52d2c038b0c1223314582,Año Nuevo Research,['footway'],POINT (-122.0647572999999966 36.9532870000000031),POINT (-122.0649052999999924 36.9532316000000094)
388,08f2834110b5469a0302106e90bc0d47,Coastal Biology Building,[],POINT (-122.0651866999999982 36.9530071000000007),POINT (-122.0651866999999982 36.9530071000000007)
389,08f2834110b73c9d03eaa4329f29c24a,UC Santa Cruz Coastal Science and Policy Program,"['footway', 'tertiary']",POINT (-122.0656100000000066 36.9524400000000028),POINT (-122.0652852999999851 36.9521315000000072)
390,08f2834110b8a69203353dedac4de7d9,Antonelli Pond,"['path', 'path', 'path', 'track']",POINT (-122.0604801000000066 36.9555561999999966),POINT (-122.0591895999999963 36.9556741999999900)
391,08f2834110c13c1003bce98fed354a5e,Condor's Hope Winery,[],POINT (-122.0442082999999940 36.9517414000000031),POINT (-122.0442082999999798 36.9517413999999960)
392,08f2834110c148aa032802b9bcc3f3c2,Fair Avenue Beach,['tertiary'],POINT (-122.0439432000000011 36.9509442000000021),POINT (-122.0440950999999927 36.9511578999999912)
393,08f2834110c2ba9803806189f87675b0,No Enemy Organics,[],POINT (-122.0474399999999946 36.9513099999999994),POINT (-122.0474573331027131 36.9513082022629504)
394,08f2834110c436f603705c37b57cd0b2,Pacific Collegiate School,[],POINT (-122.0494613000000044 36.9529695000000018),POINT (-122.0494613000000186 36.9529695000000018)
395,08f2834110c4378c03c5dc41981ce6c8,Natural Bridges Children's Center,[],POINT (-122.0487341000000043 36.9526508000000007),POINT (-122.0487340999999901 36.9526507999999936)
396,08f2834110c5e31a03fef9f9ad8c77c7,Gateway School Santa Cruz,['footway'],POINT (-122.0485486000000037 36.9536003999999991),POINT (-122.0486765004957164 36.9535269922717262)
397,08f2834110c6a2ee03ebb9b552bd5d28,Richard Schmidt Surf School,[],POINT (-122.0505299999999949 36.9526299999999992),POINT (-122.0505299999999949 36.9526299999999992)
398,08f2834110c70c9203e61f907ffa7e4a,CRU Creative,[],POINT (-122.0479389999999995 36.9516210999999970),POINT (-122.0479621373865484 36.9516153017328719)
399,08f2834110c96b7603e70febb5fa75ff,Mitchell's Cove Beach,['tertiary'],POINT (-122.0407988999999986 36.9529099000000016),POINT (-122.0409428000000105 36.9533679000000035)
400,08f2834110c9c92303db6c2a27f321f2,Ventana Surfboards & Supplies,[],POINT (-122.0420199999999937 36.9534999999999982),POINT (-122.0420199999999937 36.9534999999999982)
401,08f2834110c9d22203b16a09f5f184d7,Outsite,[],POINT (-122.0426039999999972 36.9540009999999981),POINT (-122.0426039999999830 36.9540009999999910)
402,08f2834110cdcd4003a2e54264e8ddfd,Court of Mysteries,[],POINT (-122.0452824999999990 36.9549597000000034),POINT (-122.0453692527349432 36.9549497372322691)
403,08f2834110ce16dd0369b1575e479c49,Santa Cruz Sufi Center,[],POINT (-122.0468670000000060 36.9536480000000012),POINT (-122.0468670000000202 36.9536480000000083)
404,08f2834110ce306c03deec000ee5a005,EyePACS,[],POINT (-122.0465399999999931 36.9536700000000025),POINT (-122.0465399999999931 36.9536700000000025)
405,08f2834110cebc6403f65dae7a663342,Closet Magician,[],POINT (-122.0474090000000018 36.9543765000000022),POINT (-122.0474089999999734 36.9543765000000022)
406,08f2834110d0b74503760b851c117515,West Cliff Dr tide pools,"['footway', 'tertiary', 'footway']",POINT (-122.0467060999999944 36.9493944000000027),POINT (-122.0467481999999961 36.9500324000000049)
407,08f2834110d4d466033205d3a6af78a9,Imagine Beach Spot,[],POINT (-122.0505816999999951 36.9499479999999991),POINT (-122.0505817000000093 36.9499479999999991)
408,08f2834110d53116038f24e6b371dda8,Santa Cruz Vacation Rentals,['footway'],POINT (-122.0476900000000029 36.9500499999999974),POINT (-122.0476959368431835 36.9501185858010714)
409,08f2834110d53394035a5914ed76dba7,Swift Beach,[],POINT (-122.0477879999999971 36.9502030000000019),POINT (-122.0477879999999971 36.9502030000000090)
410,08f2834110d5c6090345f618741174ba,Secret Cliff,[],POINT (-122.0487059000000016 36.9502312999999987),POINT (-122.0487097864400567 36.9502497383639366)
411,08f2834110d8935503313a34750a1e5e,West Cliff,['tertiary'],POINT (-122.0439810999999963 36.9509388999999970),POINT (-122.0440950999999927 36.9511578999999912)
412,08f283411119114c0390ea306d614e73,Jade's Ranch,['service'],POINT (-122.0744794999999954 36.9628003999999990),POINT (-122.0731824999999873 36.9624922999999939)
413,08f2834111c102d20333151ddc967a25,Coast Road Stables,[],POINT (-122.0691582999999980 36.9612976000000018),POINT (-122.0691605271352813 36.9612595439834450)
414,08f2834111c1e74403f8a1b5981d7876,Wilder Ranch State Park,[],POINT (-122.0698294999999973 36.9617804000000021),POINT (-122.0698399397500111 36.9615570239864368)
415,08f2834112000ba3035330d552863591,Forte Vocal Performance Acad,[],POINT (-122.0293680000000052 36.9700160000000011),POINT (-122.0293680000000052 36.9700160000000082)
416,08f28341120202b003f5038454ba5482,7-Eleven,[],POINT (-122.0296258999999992 36.9689976000000016),POINT (-122.0296835000000044 36.9689923000000036)
417,08f283411202074a03fdbcfc0dc101ad,Redbox,[],POINT (-122.0298293999999970 36.9690525999999977),POINT (-122.0298293999999970 36.9690525999999977)
418,08f2834112029668039946e8a71609d9,Santa Cruz High Field,"['footway', 'residential', 'footway']",POINT (-122.0314013999999929 36.9701279000000014),POINT (-122.0308608999999933 36.9701748000000094)
419,08f283411203225d030a6e602ff575bd,Casa De Mali,['footway'],POINT (-122.0280661999999978 36.9696640000000016),POINT (-122.0279150457981672 36.9696794853853561)
420,08f28341120328190310ccfbcf842ea6,London Nelson Community Center,[],POINT (-122.0274253000000044 36.9691862000000029),POINT (-122.0274497999999852 36.9691591000000059)
421,08f2834112032819036c02d1e5237040,Senior Computer Center,[],POINT (-122.0274947999999995 36.9692800999999989),POINT (-122.0275165000000044 36.9692567000000025)
422,08f283411203281903ce18d843b049f6,Laurel Park,[],POINT (-122.0279010999999940 36.9693614999999980),POINT (-122.0278607365777930 36.9693656296969166)
423,08f2834112032cde03deba50cdff61ae,Motion Pacific,[],POINT (-122.0276745999999974 36.9694629000000035),POINT (-122.0276745999999974 36.9694629000000035)
424,08f2834112032cf50334b5b54befa546,World Harmony Chorus,[],POINT (-122.0275096000000019 36.9692909999999983),POINT (-122.0275352939594029 36.9692883748001080)
425,08f283411203452003db284864478ca1,De La Hacienda Taqueria,['footway'],POINT (-122.0281822000000034 36.9687222000000020),POINT (-122.0281517575122336 36.9687254197262121)
426,08f2834112034960039b744209d5f83c,Ultramat Laundromat Cafe,['footway'],POINT (-122.0284269999999935 36.9687522999999985),POINT (-122.0284245549860458 36.9687378556288735)
427,08f2834112040b0503e6c061d297b6ae,Santa Cruz High School,[],POINT (-122.0335768999999999 36.9716225000000023),POINT (-122.0335768999999857 36.9716224999999952)
428,08f283411206082903e06c1903835058,Santa Cruz High School Tennis Courts,[],POINT (-122.0334727000000044 36.9700885999999969),POINT (-122.0334290457010411 36.9702572801621727)
429,08f283411207169403bcfc42e74a0f2f,Santa Cruz High School Pool,"['footway', 'residential']",POINT (-122.0315970000000050 36.9708342999999999),POINT (-122.0315485999999936 36.9710810999999921)
430,08f2834112072aad0391245905ad575a,Santa Cruz High School Soccer Field,"['footway', 'residential']",POINT (-122.0315970000000050 36.9708342999999999),POINT (-122.0315485999999936 36.9710810999999921)
431,08f2834112080011030f2806a7dcdef2,Comcourse,[],POINT (-122.0260846000000043 36.9719578999999996),POINT (-122.0260846000000186 36.9719578999999996)
432,08f28341120800ea034afec72d8e76e1,UCSC Gamma Phi Beta,[],POINT (-122.0262519999999995 36.9720500000000030),POINT (-122.0262191864774053 36.9720563933124851)
433,08f28341120800ea0371efc5e8418ea9,Awakening Wild,[],POINT (-122.0259999999999962 36.9720000000000013),POINT (-122.0259999999999962 36.9720000000000013)
434,08f28341120800ea0382ea8f8dc440cc,Izzy's Ices,[],POINT (-122.0262306999999993 36.9727359999999976),POINT (-122.0262306999999993 36.9727359999999976)
435,08f28341120800ea039b6de79b60dccf,Golden Coast Brewing,[],POINT (-122.0260640000000052 36.9721609999999998),POINT (-122.0260639999999768 36.9721609999999927)
436,08f28341120800ea03c5c54584bb1605,Santa Cruz Motorsports,[],POINT (-122.0259999999999962 36.9719996999999978),POINT (-122.0259999999999962 36.9719996999999907)
437,08f283411208018603997b34f68e6898,Mattress Nation - Santa Cruz,[],POINT (-122.0259410000000031 36.9719064000000017),POINT (-122.0259410000000031 36.9719064000000017)
438,08f28341120801950353df2a679404a3,Open Studios Art Tour,[],POINT (-122.0259039999999970 36.9718429999999998),POINT (-122.0259039999999828 36.9718429999999998)
439,08f28341120801a80387790bb14f3373,Neurolutions,[],POINT (-122.0260602000000034 36.9718775999999991),POINT (-122.0260602000000034 36.9718775999999991)
440,08f28341120801a803b5c59df8827b0e,MeloMelo Kava Bar,[],POINT (-122.0259410999999972 36.9719053000000031),POINT (-122.0259410999999972 36.9719053000000031)
441,08f28341120804c803b94f7bd695eec9,Daniel Shen,[],POINT (-122.0259999999999962 36.9720000000000013),POINT (-122.0259999999999962 36.9720000000000013)
442,08f28341120804d603c4a77c304da920,Eye Q,['footway'],POINT (-122.0256657999999987 36.9720974000000027),POINT (-122.0257176544527908 36.9720876046926747)
443,08f2834112080835037942274b376001,Mattress Nation,[],POINT (-122.0260983999999951 36.9717387999999971),POINT (-122.0260983999999951 36.9717388000000042)
444,08f2834112080ba203de76f89a266e53,University Town Center,[],POINT (-122.0261162999999982 36.9718421000000035),POINT (-122.0261162999999982 36.9718421000000035)
445,08f2834112080db303c4718d6ffd6ab3,Five Guys,[],POINT (-122.0257729000000069 36.9718422999999987),POINT (-122.0257728999999927 36.9718422999999987)
446,08f283411208169803f67f033d0a20c1,Toadal Fitness,[],POINT (-122.0263549999999952 36.9723603999999995),POINT (-122.0263550000000095 36.9723603999999995)
447,08f2834112081ac2034b0e0f289b8b94,"The Wed. Farmers Market, Downtown SC",['service'],POINT (-122.0266945999999990 36.9721536999999998),POINT (-122.0263910774860960 36.9722100297114338)
448,08f2834112081c320326ca9ad96f6018,Jireh Boxing Kickboxing Cardio and Competition LLC,[],POINT (-122.0259434000000027 36.9719067999999993),POINT (-122.0259434000000027 36.9719067999999851)
449,08f2834112081c9503b4e9d88aed9cec,Bobby Witty Affiliate Hub,[],POINT (-122.0262519999999995 36.9720500000000030),POINT (-122.0262191864774053 36.9720563933124851)
450,08f2834112081c9503e357a1ed0b1976,Edgewater Health Center,[],POINT (-122.0262519999999995 36.9720500000000030),POINT (-122.0262191864774053 36.9720563933124851)
451,08f2834112081c9503f4a03a83d92418,EDI Educators,[],POINT (-122.0262519999999995 36.9720500000000030),POINT (-122.0262191864774053 36.9720563933124851)
452,08f2834112082242033b9ae7b4e203f6,Pacific Avenue Historic District,['footway'],POINT (-122.0257016999999991 36.9723512999999997),POINT (-122.0257844000000063 36.9723167000000004)
453,08f283411208273503580cafd71c581d,Pizza My Heart,[],POINT (-122.0254721999999958 36.9722723000000002),POINT (-122.0254674834674660 36.9722575631798662)
454,08f2834112082923037571337710fd95,Hoffman's Bistro & Patisserie,['footway'],POINT (-122.0255549999999971 36.9719122999999996),POINT (-122.0256599084815292 36.9718924827359388)
455,08f28341120830800394b40a1928b910,Palookaville,[],POINT (-122.0259360000000015 36.9724330000000023),POINT (-122.0259360000000015 36.9724330000000094)
456,08f28341120830eb03cc0bcc958ca42d,Cold Stone Creamery,[],POINT (-122.0258967000000041 36.9725024000000033),POINT (-122.0258967000000041 36.9725023999999891)
457,08f283411208318403001e031c70c637,Wisdom Healing Tarot,['footway'],POINT (-122.0257814999999937 36.9724932000000024),POINT (-122.0258383000000180 36.9724865000000023)
458,08f28341120832a403e4a807d130e29b,Cafe Gratitude,['footway'],POINT (-122.0258989999999955 36.9727030000000028),POINT (-122.0259532000000178 36.9727571999999967)
459,08f2834112083421038b8b0e47d9dda6,Go Ask Alice,['footway'],POINT (-122.0257689999999968 36.9724497999999997),POINT (-122.0258264082544457 36.9724394307273982)
460,08f283411208357403752ce899182636,Shogun Japanese Restaurant,[],POINT (-122.0258407000000034 36.9723788000000013),POINT (-122.0258407000000176 36.9723787999999942)
461,08f283411208368303ab43abd0478c70,Nick the Greek,[],POINT (-122.0258342999999996 36.9726111000000017),POINT (-122.0258736124551007 36.9726035285955632)
462,08f28341120836b3030984992a273247,Sitar Indian Cuisine,[],POINT (-122.0258565999999973 36.9725982000000002),POINT (-122.0258711585341445 36.9725953960905258)
463,08f2834112083999031e66986aeacfb3,Holden QiGong Center,[],POINT (-122.0261210999999975 36.9721371999999988),POINT (-122.0261210999999975 36.9721371999999988)
464,08f2834112083999038724cd08ea5e55,Cypress Health Institute,[],POINT (-122.0261162000000041 36.9721194999999980),POINT (-122.0261162000000041 36.9721194999999980)
465,08f2834112083b4e03184896c4aa0504,H&H Fresh Fish Co.,"['footway', 'tertiary', 'footway']",POINT (-122.0268925000000024 36.9726172000000020),POINT (-122.0271628999999933 36.9726172000000020)
466,08f2834112083d4d03ba9046a19a200a,Planned Parenthood,[],POINT (-122.0261114999999990 36.9721412000000029),POINT (-122.0261114999999990 36.9721411999999958)
467,08f2834112083d6d03c711a89371e231,"Jennifer Hastings, MD",[],POINT (-122.0259699000000069 36.9722255000000004),POINT (-122.0259699000000069 36.9722255000000004)
468,08f28341120844260314bcef8b441402,Old School Shoes,[],POINT (-122.0257175999999930 36.9715598000000014),POINT (-122.0257175999999646 36.9715598000000014)
469,08f2834112084b1b03f38bf8a1836cbe,Hula's Island Grill,[],POINT (-122.0261665000000022 36.9714766999999966),POINT (-122.0261654773033939 36.9714730270648673)
470,08f283411208548c037b03a01ce9f0d9,"Evergreen Historical Cemetery, Santa Cruz CA",[],POINT (-122.0262519999999995 36.9720500000000030),POINT (-122.0262191864774053 36.9720563933124851)
471,08f2834112085795032dcc3ee78fab35,Santa Cruz Riverwalk,['footway'],POINT (-122.0263111999999950 36.9718140000000020),POINT (-122.0261545146139781 36.9718445283158630)
472,08f283411208593403b50b3298b181be,Spokesman Bikes,[],POINT (-122.0264976999999931 36.9714024000000023),POINT (-122.0264976999999931 36.9714024000000023)
473,08f283411208624103db1a23c9fff408,Mission Hill Creamery,[],POINT (-122.0257086999999956 36.9718968999999973),POINT (-122.0257087000000098 36.9718968999999902)
474,08f28341120866a3035f367dfb6a7ed0,Kiantis Pizza and Pasta Bar,[],POINT (-122.0254096000000033 36.9719036999999986),POINT (-122.0254095999999890 36.9719036999999986)
475,08f2834112086c020373b0397aae36e0,Mariposa Coffee Bar,[],POINT (-122.0252954999999986 36.9715733000000029),POINT (-122.0252944309495433 36.9715734787387191)
476,08f28341120882b503547b97870731a6,Brothers Promotions,['footway'],POINT (-122.0270900000000012 36.9729200000000020),POINT (-122.0272041999999999 36.9728946999999906)
477,08f28341120898d10307a55a97df9aaa,Social Security Administration,[],POINT (-122.0276441999999975 36.9730108999999985),POINT (-122.0276441999999832 36.9730108999999985)
478,08f2834112089a700364bc02572ade20,Laird's Academy of Martial Arts,[],POINT (-122.0278466000000037 36.9730551000000034),POINT (-122.0279428781675080 36.9730361837785040)
479,08f283411208a34003351f9c9b249148,Southern Yosemite Mountain Guides,[],POINT (-122.0267599999999959 36.9731299999999976),POINT (-122.0267693309273653 36.9731282175153808)
480,08f283411208a34603cf22b4160a87e7,Evolve Wellness Studio,[],POINT (-122.0267919000000063 36.9732985999999997),POINT (-122.0267885627344100 36.9732876133477077)
481,08f283411208a5430361f65d68554055,Kinship Hair Co.,[],POINT (-122.0263929999999988 36.9730694000000000),POINT (-122.0263929999999988 36.9730693999999929)
482,08f283411208a68603d848db6da29357,Soif Wine Bar & Merchants,[],POINT (-122.0263908000000015 36.9732594999999975),POINT (-122.0263907999999731 36.9732594999999975)
483,08f283411208a742035be81b6081d8a5,Stripe,[],POINT (-122.0265330000000006 36.9731811999999991),POINT (-122.0265330000000006 36.9731811999999849)
484,08f283411208a8920343b4de33f5f747,Food Talk Santa Cruz,['footway'],POINT (-122.0264911999999953 36.9729309000000015),POINT (-122.0264089999999868 36.9729322999999965)
485,08f283411208a8980388592bab9df797,PowerWest Properties Santa Cruz,[],POINT (-122.0263716000000045 36.9727926999999994),POINT (-122.0263697811695067 36.9727930269091871)
486,08f283411208aa840370372207029430,Pulse Productions,[],POINT (-122.0268269999999973 36.9730929999999987),POINT (-122.0268269999999831 36.9730929999999987)
487,08f283411208ac6c0371718edd967958,Ulterior,[],POINT (-122.0264114999999947 36.9729235000000003),POINT (-122.0264067617639512 36.9729243516298141)
488,08f283411208b536036e36e05f456d36,Falafel House Downtown,[],POINT (-122.0268014199999982 36.9732052399999986),POINT (-122.0268014199999982 36.9732052399999986)
489,08f283411208b65103908246836b8ec0,Parking,[],POINT (-122.0270433000000025 36.9734408999999999),POINT (-122.0270432999999741 36.9734408999999999)
490,08f283411208bb500397421955ea18c0,Alderwood Santa Cruz,[],POINT (-122.0272355000000033 36.9731829999999988),POINT (-122.0272654532473240 36.9731768927866682)
491,08f283411208bc53037e91dd3a5669a9,Petroglyph Ceramic Lounge,[],POINT (-122.0269442999999967 36.9731890999999990),POINT (-122.0269442999999825 36.9731890999999990)
492,08f283411208d02103ec4a61ae5452fb,The Nick,[],POINT (-122.0275924000000032 36.9725384999999989),POINT (-122.0275924000000032 36.9725385000000060)
493,08f283411208d49e038dfd93663f8e9c,Jack's Hamburgers,[],POINT (-122.0271682000000055 36.9726669000000001),POINT (-122.0271682000000055 36.9726669000000001)
494,08f283411208ec0b03b6ff2e7ea83675,Santa Cruz Antique Faire,[],POINT (-122.0263580000000019 36.9723370000000031),POINT (-122.0263579999999735 36.9723369999999960)
495,08f283411209037303225c76e4910811,The Cedar Street Free Parking Lot,"['footway', 'footway', 'secondary']",POINT (-122.0244835999999964 36.9722484999999992),POINT (-122.0242382905656342 36.9722810917399016)
496,08f2834112091ad303436389f454b855,Del Mar Theatre,[],POINT (-122.0254840000000058 36.9724616999999967),POINT (-122.0254839999999916 36.9724616999999967)
497,08f283411209202003105ad48974893b,All Hands Workshops,[],POINT (-122.0241060000000033 36.9725180000000009),POINT (-122.0241059999999891 36.9725180000000009)
498,08f28341120920880367dbdf6fe4d06c,Charlotte Christopher / Esthetician,[],POINT (-122.0240610000000032 36.9720409999999973),POINT (-122.0240609999999748 36.9720410000000044)
499,08f2834112092a05037a11d58b1218b7,Malabar Restaurant,[],POINT (-122.0242389000000003 36.9724816000000018),POINT (-122.0242389000000145 36.9724815999999947)
500,08f2834112092ad503b8b4ee9050ccfa,I Love Sushi,[],POINT (-122.0242827999999946 36.9725401999999974),POINT (-122.0242827999999804 36.9725401999999974)
501,08f28341120944cb03e5186d066126bf,Tonic Salon & Spa III,[],POINT (-122.0239920000000069 36.9720790000000008),POINT (-122.0239920000000069 36.9720789999999937)
502,08f283411209484603089bec24ea6bd5,Monster Pot,[],POINT (-122.0245232000000044 36.9716848999999996),POINT (-122.0245855227838661 36.9716721580125167)
503,08f2834112094d6c03e49020003e2551,Sushi Mori,[],POINT (-122.0244658000000015 36.9716177999999971),POINT (-122.0244616710510002 36.9716049690133204)
504,08f2834112095005031048ef6610b59d,Hoffman's: Bistro & Patisserie,[],POINT (-122.0250000000000057 36.9720000000000013),POINT (-122.0250245679508936 36.9719949731396369)
505,08f2834112096115030c02bdddb33e1e,The Gather Community,[],POINT (-122.0239700000000056 36.9720099999999974),POINT (-122.0239700000000198 36.9720099999999974)
506,08f28341120961150366582c8e089d5a,DoDo Home,[],POINT (-122.0239700000000056 36.9720099999999974),POINT (-122.0239700000000198 36.9720099999999974)
507,08f2834112096673030e62e4667ca216,More Music,['footway'],POINT (-122.0242453999999981 36.9722201000000013),POINT (-122.0242261280160676 36.9722226604716298)
508,08f283411209864303b80f565e818e20,Talent Fund,[],POINT (-122.0255599999999987 36.9733239999999981),POINT (-122.0255599999999987 36.9733239999999910)
509,08f283411209865903862d1a0b606040,Penrose Chun & Gorman LLP,[],POINT (-122.0257452000000029 36.9733007000000029),POINT (-122.0257452000000029 36.9733007000000029)
510,08f2834112098662037017a8f8a29b9e,Forever 21,[],POINT (-122.0255556999999982 36.9733585999999974),POINT (-122.0255557000000124 36.9733585999999974)
511,08f283411209872c030993ab056b8932,Cowell Beach Termite Removal Expert,[],POINT (-122.0255128000000013 36.9732079999999996),POINT (-122.0255127999999871 36.9732079999999925)
512,08f2834112098916038ae78dfdffb2ab,New Leaf Community Markets,[],POINT (-122.0255920999999972 36.9729105999999987),POINT (-122.0255920999999830 36.9729105999999987)
513,08f2834112098945035af3bc058aa020,"Angela West, Realtor",[],POINT (-122.0256899999999973 36.9729099999999988),POINT (-122.0256724320927049 36.9729129736883948)
514,08f283411209905b03f6db408f6bb269,Berdels,[],POINT (-122.0261131000000034 36.9733773000000028),POINT (-122.0261131000000177 36.9733772999999957)
515,08f28341120996a003a72bdf1e1d4156,Ancient Forest,['footway'],POINT (-122.0258900000000040 36.9730599000000026),POINT (-122.0259891031209918 36.9730408338887813)
516,08f283411209996303c383e38f5e1c53,Gap,[],POINT (-122.0261145999999997 36.9731746000000001),POINT (-122.0261146000000139 36.9731746000000001)
517,08f2834112099c6003de394418f31285,GO Santa Cruz County,['footway'],POINT (-122.0259832999999929 36.9731925999999973),POINT (-122.0260309860389185 36.9731837578043070)
518,08f283411209aaf103a1e3be8687a6bc,Allied Universal® Security Services,['footway'],POINT (-122.0259415999999959 36.9732622000000006),POINT (-122.0260480407275736 36.9732424632181136)
519,08f283411209ba5403b962c08a15ca01,Betty's Eat Inn,[],POINT (-122.0258943999999985 36.9735344999999995),POINT (-122.0258900752417759 36.9735353615050144)
520,08f283411209bb2d0360ef9a9e4a4f9b,Fullpower Technologies,[],POINT (-122.0258981000000063 36.9734538000000015),POINT (-122.0258665794321615 36.9734600789996151)
521,08f283411209bbb103383c991b70e9c6,Rosie McCann's Irish Pub & Restaurant,[],POINT (-122.0257830000000041 36.9734752999999969),POINT (-122.0257830000000041 36.9734752999999969)
522,08f283411209c04103884ce9c03a0d96,Bank of America ATM,[],POINT (-122.0255991420000043 36.9726940059999976),POINT (-122.0255991420000043 36.9726940059999905)
523,08f283411209c6d40340afbf430d5fed,Downtown Santa Cruz Info Kiosk,[],POINT (-122.0255980000000022 36.9728899999999996),POINT (-122.0255980000000164 36.9728899999999925)
524,08f283411209c880039160aa25453d60,Landmark's Del Mar Theatre,[],POINT (-122.0254252000000008 36.9724805999999973),POINT (-122.0254252000000150 36.9724805999999901)
525,08f283411209c88d0325dc73cc2cf258,Cafe Delmarette,[],POINT (-122.0256004999999959 36.9725354999999993),POINT (-122.0256004999999817 36.9725355000000064)
526,08f283411209d013035da46f6a5d82e0,Pacific Cookie Company,[],POINT (-122.0259420999999946 36.9728896000000020),POINT (-122.0259489209278740 36.9728882988598357)
527,08f283411209d10a031089fd9522cec2,Om Gallery,[],POINT (-122.0260325999999935 36.9728173999999967),POINT (-122.0260325999999935 36.9728173999999896)
528,08f283411209d14003b60cb68e4d2f1d,Pixeltools Corporation,[],POINT (-122.0260313999999937 36.9727513999999999),POINT (-122.0260353200562236 36.9727647845088470)
529,08f283411209d64203aff7057b879288,MOTIV,['footway'],POINT (-122.0259654000000040 36.9730726000000018),POINT (-122.0259968540304243 36.9730665486679584)
530,08f283411209dc72039a7396c50b0389,Nut Kreations,['footway'],POINT (-122.0259209722279934 36.9727445393801020),POINT (-122.0259432076012018 36.9727643562730890)
531,08f283411209dd7603c66661606ade73,Connections Santa Cruz,[],POINT (-122.0257928999999990 36.9723433999999997),POINT (-122.0257989251349784 36.9723423117183501)
532,08f28341120a129c03b19a68a1aab8b1,The Moon Salon,[],POINT (-122.0270218000000000 36.9711344999999980),POINT (-122.0270218000000000 36.9711344999999980)
533,08f28341120a129c03bed16338371e62,Alli Wilkinson at Azhar Hair Design,[],POINT (-122.0270229999999998 36.9711339999999993),POINT (-122.0270229999999998 36.9711340000000064)
534,08f28341120a141b030fb1d3e4800f5c,"Courtney's Colors, Cuts, Highlights & Waxing","['service', 'footway']",POINT (-122.0267786999999942 36.9710889999999992),POINT (-122.0268746000000135 36.9710341999999983)
535,08f28341120a21ae039d79ef1d08f31c,Tea House Spa,[],POINT (-122.0258422999999937 36.9709367999999969),POINT (-122.0258423000000079 36.9709367999999969)
